2017-06-05 22:10:11.473490 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:12.309378 EDT | observation space: Box(16,)
2017-06-05 22:10:12.309551 EDT | action space: Box(2,)
2017-06-05 22:10:12.310169 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:13.156525 EDT | observation space: Box(16,)
2017-06-05 22:10:13.156699 EDT | action space: Box(2,)
2017-06-05 22:10:13.157335 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:14.004491 EDT | observation space: Box(16,)
2017-06-05 22:10:14.004663 EDT | action space: Box(2,)
2017-06-05 22:10:14.005323 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:14.846942 EDT | observation space: Box(16,)
2017-06-05 22:10:14.847143 EDT | action space: Box(2,)
2017-06-05 22:10:14.847712 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:15.695916 EDT | observation space: Box(16,)
2017-06-05 22:10:15.696089 EDT | action space: Box(2,)
2017-06-05 22:10:15.696701 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:16.534214 EDT | observation space: Box(16,)
2017-06-05 22:10:16.534423 EDT | action space: Box(2,)
2017-06-05 22:10:16.535034 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:17.373992 EDT | observation space: Box(16,)
2017-06-05 22:10:17.374164 EDT | action space: Box(2,)
2017-06-05 22:10:17.374725 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:18.223602 EDT | observation space: Box(16,)
2017-06-05 22:10:18.223780 EDT | action space: Box(2,)
2017-06-05 22:10:18.224449 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:19.070684 EDT | observation space: Box(16,)
2017-06-05 22:10:19.070857 EDT | action space: Box(2,)
2017-06-05 22:10:19.071534 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:19.904750 EDT | observation space: Box(16,)
2017-06-05 22:10:19.904927 EDT | action space: Box(2,)
2017-06-05 22:10:19.905514 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:20.733784 EDT | observation space: Box(16,)
2017-06-05 22:10:20.733958 EDT | action space: Box(2,)
2017-06-05 22:10:20.734584 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:21.645738 EDT | observation space: Box(16,)
2017-06-05 22:10:21.645927 EDT | action space: Box(2,)
2017-06-05 22:10:21.646475 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:22.669275 EDT | observation space: Box(16,)
2017-06-05 22:10:22.669453 EDT | action space: Box(2,)
2017-06-05 22:10:22.669967 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:23.617894 EDT | observation space: Box(16,)
2017-06-05 22:10:23.618073 EDT | action space: Box(2,)
2017-06-05 22:10:23.618597 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:24.609306 EDT | observation space: Box(16,)
2017-06-05 22:10:24.609483 EDT | action space: Box(2,)
2017-06-05 22:10:24.609997 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:10:25.502804 EDT | observation space: Box(16,)
2017-06-05 22:10:25.502981 EDT | action space: Box(2,)
2017-06-05 22:10:25.503447 EDT | itr #0 | Obtaining samples...
2017-06-05 22:10:25.503567 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 22:11:14.397592 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:22:15.231043 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:22:19.440476 EDT | observation space: Box(16,)
2017-06-05 22:22:19.440697 EDT | action space: Box(2,)
2017-06-05 22:22:19.564509 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:22:20.341240 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:22:22.990498 EDT | observation space: Box(16,)
2017-06-05 22:22:22.990673 EDT | action space: Box(2,)
2017-06-05 22:22:22.991227 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:01.870137 EDT | observation space: Box(16,)
2017-06-05 22:23:01.870311 EDT | action space: Box(2,)
2017-06-05 22:23:01.870872 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:06.082311 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:08.447386 EDT | observation space: Box(16,)
2017-06-05 22:23:08.447561 EDT | action space: Box(2,)
2017-06-05 22:23:08.575323 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:23:09.391032 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:10.345984 EDT | observation space: Box(16,)
2017-06-05 22:23:10.346158 EDT | action space: Box(2,)
2017-06-05 22:23:10.346701 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:11.301529 EDT | observation space: Box(16,)
2017-06-05 22:23:11.301741 EDT | action space: Box(2,)
2017-06-05 22:23:11.302299 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:12.266643 EDT | observation space: Box(16,)
2017-06-05 22:23:12.266815 EDT | action space: Box(2,)
2017-06-05 22:23:12.267516 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:13.242274 EDT | observation space: Box(16,)
2017-06-05 22:23:13.242448 EDT | action space: Box(2,)
2017-06-05 22:23:13.243056 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:14.195367 EDT | observation space: Box(16,)
2017-06-05 22:23:14.195541 EDT | action space: Box(2,)
2017-06-05 22:23:14.196093 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:15.150426 EDT | observation space: Box(16,)
2017-06-05 22:23:15.150601 EDT | action space: Box(2,)
2017-06-05 22:23:15.151158 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:16.101847 EDT | observation space: Box(16,)
2017-06-05 22:23:16.102019 EDT | action space: Box(2,)
2017-06-05 22:23:16.102645 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:17.039292 EDT | observation space: Box(16,)
2017-06-05 22:23:17.039465 EDT | action space: Box(2,)
2017-06-05 22:23:17.040006 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:17.986938 EDT | observation space: Box(16,)
2017-06-05 22:23:17.987115 EDT | action space: Box(2,)
2017-06-05 22:23:17.987623 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:18.922631 EDT | observation space: Box(16,)
2017-06-05 22:23:18.922804 EDT | action space: Box(2,)
2017-06-05 22:23:18.923398 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:19.863093 EDT | observation space: Box(16,)
2017-06-05 22:23:19.863263 EDT | action space: Box(2,)
2017-06-05 22:23:19.863906 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:20.792693 EDT | observation space: Box(16,)
2017-06-05 22:23:20.792865 EDT | action space: Box(2,)
2017-06-05 22:23:20.793525 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:21.735055 EDT | observation space: Box(16,)
2017-06-05 22:23:21.735228 EDT | action space: Box(2,)
2017-06-05 22:23:21.735899 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:22.666974 EDT | observation space: Box(16,)
2017-06-05 22:23:22.667147 EDT | action space: Box(2,)
2017-06-05 22:23:22.667741 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:23.602369 EDT | observation space: Box(16,)
2017-06-05 22:23:23.602541 EDT | action space: Box(2,)
2017-06-05 22:23:23.603230 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:24.532570 EDT | observation space: Box(16,)
2017-06-05 22:23:24.532739 EDT | action space: Box(2,)
2017-06-05 22:23:24.533415 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:25.470435 EDT | observation space: Box(16,)
2017-06-05 22:23:25.470642 EDT | action space: Box(2,)
2017-06-05 22:23:25.471327 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:26.525490 EDT | observation space: Box(16,)
2017-06-05 22:23:26.525674 EDT | action space: Box(2,)
2017-06-05 22:23:26.528818 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:27.639159 EDT | observation space: Box(16,)
2017-06-05 22:23:27.639334 EDT | action space: Box(2,)
2017-06-05 22:23:27.639839 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:28.624342 EDT | observation space: Box(16,)
2017-06-05 22:23:28.624519 EDT | action space: Box(2,)
2017-06-05 22:23:28.625047 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:29.648154 EDT | observation space: Box(16,)
2017-06-05 22:23:29.648385 EDT | action space: Box(2,)
2017-06-05 22:23:29.649072 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:30.683344 EDT | observation space: Box(16,)
2017-06-05 22:23:30.683520 EDT | action space: Box(2,)
2017-06-05 22:23:30.684172 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:31.683042 EDT | observation space: Box(16,)
2017-06-05 22:23:31.683263 EDT | action space: Box(2,)
2017-06-05 22:23:31.683952 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:32.715053 EDT | observation space: Box(16,)
2017-06-05 22:23:32.715395 EDT | action space: Box(2,)
2017-06-05 22:23:32.715904 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:23:33.724919 EDT | observation space: Box(16,)
2017-06-05 22:23:33.725100 EDT | action space: Box(2,)
2017-06-05 22:23:33.725565 EDT | itr #0 | Obtaining samples...
2017-06-05 22:23:33.725700 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 22:24:39.458918 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:41.940155 EDT | observation space: Box(16,)
2017-06-05 22:24:41.940358 EDT | action space: Box(2,)
2017-06-05 22:24:42.063722 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:24:42.827228 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:43.773846 EDT | observation space: Box(16,)
2017-06-05 22:24:43.774027 EDT | action space: Box(2,)
2017-06-05 22:24:43.774564 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:44.705554 EDT | observation space: Box(16,)
2017-06-05 22:24:44.705729 EDT | action space: Box(2,)
2017-06-05 22:24:44.706282 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:45.620917 EDT | observation space: Box(16,)
2017-06-05 22:24:45.621094 EDT | action space: Box(2,)
2017-06-05 22:24:45.621620 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:46.616155 EDT | observation space: Box(16,)
2017-06-05 22:24:46.616340 EDT | action space: Box(2,)
2017-06-05 22:24:46.616876 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:47.504138 EDT | observation space: Box(16,)
2017-06-05 22:24:47.504310 EDT | action space: Box(2,)
2017-06-05 22:24:47.504816 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:48.481615 EDT | observation space: Box(16,)
2017-06-05 22:24:48.481791 EDT | action space: Box(2,)
2017-06-05 22:24:48.482326 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:56.807599 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:24:59.112866 EDT | observation space: Box(16,)
2017-06-05 22:24:59.113086 EDT | action space: Box(2,)
2017-06-05 22:24:59.242851 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:25:00.049653 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:25:00.989212 EDT | observation space: Box(16,)
2017-06-05 22:25:00.989400 EDT | action space: Box(2,)
2017-06-05 22:25:00.989933 EDT | itr #0 | Obtaining samples...
2017-06-05 22:25:00.990054 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 22:25:23.571399 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:25:25.937072 EDT | observation space: Box(16,)
2017-06-05 22:25:25.937257 EDT | action space: Box(2,)
2017-06-05 22:25:26.073657 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:25:26.955248 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:25:27.854854 EDT | observation space: Box(16,)
2017-06-05 22:25:27.855029 EDT | action space: Box(2,)
2017-06-05 22:25:27.855582 EDT | itr #0 | Obtaining samples...
2017-06-05 22:25:27.855699 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 22:26:30.735778 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:26:32.734531 EDT | observation space: Box(16,)
2017-06-05 22:26:32.734710 EDT | action space: Box(2,)
2017-06-05 22:26:32.862320 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:26:33.636016 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:26:34.527160 EDT | observation space: Box(16,)
2017-06-05 22:26:34.527332 EDT | action space: Box(2,)
2017-06-05 22:26:34.527920 EDT | itr #0 | Obtaining samples...
2017-06-05 22:26:34.528037 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 22:27:25.045033 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:27:27.347992 EDT | observation space: Box(16,)
2017-06-05 22:27:27.348175 EDT | action space: Box(2,)
2017-06-05 22:27:27.483832 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:27:28.290224 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:27:29.167403 EDT | observation space: Box(16,)
2017-06-05 22:27:29.167578 EDT | action space: Box(2,)
2017-06-05 22:27:29.168197 EDT | itr #0 | Obtaining samples...
2017-06-05 22:27:29.168362 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 22:36:32.810002 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:36:35.167191 EDT | observation space: Box(16,)
2017-06-05 22:36:35.167370 EDT | action space: Box(2,)
2017-06-05 22:36:35.299758 EDT | Training Policy on Limited-Range-Based-POMDP-Navigation-2d-Map0-v0
2017-06-05 22:36:36.106669 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 22:36:37.001341 EDT | observation space: Box(16,)
2017-06-05 22:36:37.001514 EDT | action space: Box(2,)
2017-06-05 22:36:37.001944 EDT | itr #0 | Obtaining samples...
2017-06-05 22:36:37.002062 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 23:02:16.895460 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:02:39.016597 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:02:52.786656 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:03:10.475813 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:03:27.432134 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:03:48.116703 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:03:49.694858 EDT | observation space: Box(3,)
2017-06-05 23:03:49.695101 EDT | action space: Box(2,)
2017-06-05 23:03:49.853364 EDT | Training Policy on State-Based-MDP-Navigation-2d-Map0-v0
2017-06-05 23:03:50.733977 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:03:50.753927 EDT | observation space: Box(3,)
2017-06-05 23:03:50.754104 EDT | action space: Box(2,)
2017-06-05 23:03:50.754530 EDT | itr #0 | Obtaining samples...
2017-06-05 23:03:50.754646 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 23:05:04.083774 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:07:12.271398 EDT | observation space: Box(3,)
2017-06-05 23:07:12.271678 EDT | action space: Box(2,)
2017-06-05 23:07:12.411176 EDT | Training Policy on State-Based-MDP-Navigation-2d-Map0-v0
2017-06-05 23:07:13.216484 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:07:14.497406 EDT | observation space: Box(3,)
2017-06-05 23:07:14.497664 EDT | action space: Box(2,)
2017-06-05 23:07:14.498334 EDT | itr #0 | Obtaining samples...
2017-06-05 23:07:14.498534 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 23:07:24.328714 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:07:25.581904 EDT | observation space: Box(4,)
2017-06-05 23:07:25.582127 EDT | action space: Box(2,)
2017-06-05 23:07:25.742231 EDT | Training Policy on State-Based-MDP-Navigation-2d-Map0-v0
2017-06-05 23:07:26.560028 EDT | Warning: skipping Gym environment monitoring since snapshot_dir not configured.
2017-06-05 23:07:26.580241 EDT | observation space: Box(4,)
2017-06-05 23:07:26.580519 EDT | action space: Box(2,)
2017-06-05 23:07:26.581094 EDT | itr #0 | Obtaining samples...
2017-06-05 23:07:26.581243 EDT | itr #0 | Obtaining samples for iteration 0...
2017-06-05 23:08:05.054282 EDT | itr #0 | Processing samples...
2017-06-05 23:08:05.061885 EDT | itr #0 | fitting baseline...
2017-06-05 23:08:05.064889 EDT | itr #0 | fitted
2017-06-05 23:08:05.065343 EDT | itr #0 | Logging diagnostics...
2017-06-05 23:08:05.065674 EDT | itr #0 | Optimizing policy...
2017-06-05 23:08:05.065872 EDT | itr #0 | Computing loss before
2017-06-05 23:08:05.078065 EDT | itr #0 | Computing KL before
2017-06-05 23:08:05.083509 EDT | itr #0 | Optimizing
2017-06-05 23:08:05.086407 EDT | itr #0 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-05 23:08:05.086541 EDT | itr #0 | computing loss before
2017-06-05 23:08:05.088203 EDT | itr #0 | performing update
2017-06-05 23:08:05.088385 EDT | itr #0 | computing gradient
2017-06-05 23:08:05.116940 EDT | itr #0 | gradient computed
2017-06-05 23:08:05.117253 EDT | itr #0 | computing descent direction
2017-06-05 23:08:05.292296 EDT | itr #0 | descent direction computed
2017-06-05 23:08:05.301932 EDT | itr #0 | backtrack iters: 1
2017-06-05 23:08:05.302106 EDT | itr #0 | computing loss after
2017-06-05 23:08:05.302213 EDT | itr #0 | optimization finished
2017-06-05 23:08:05.302317 EDT | itr #0 | Computing KL after
2017-06-05 23:08:05.303717 EDT | itr #0 | Computing loss after
2017-06-05 23:08:05.305088 EDT | itr #0 | Saving snapshot...
2017-06-05 23:08:05.305226 EDT | itr #0 | Saved
2017-06-05 23:08:05.311516 EDT | -----------------------  ---------------
2017-06-05 23:08:05.311669 EDT | PolicyExecTime               0.617892
2017-06-05 23:08:05.311771 EDT | EnvExecTime                 37.8158
2017-06-05 23:08:05.311867 EDT | ProcessExecTime              0.0245745
2017-06-05 23:08:05.311963 EDT | Iteration                    0
2017-06-05 23:08:05.312060 EDT | AverageDiscountedReturn    -99.9957
2017-06-05 23:08:05.312154 EDT | AverageReturn            -1000
2017-06-05 23:08:05.312249 EDT | ExplainedVariance            2.53478e-11
2017-06-05 23:08:05.312354 EDT | NumTrajs                     1
2017-06-05 23:08:05.312449 EDT | Entropy                      2.83788
2017-06-05 23:08:05.312542 EDT | Perplexity                  17.0795
2017-06-05 23:08:05.312635 EDT | StdReturn                    0
2017-06-05 23:08:05.312729 EDT | MaxReturn                -1000
2017-06-05 23:08:05.312823 EDT | MinReturn                -1000
2017-06-05 23:08:05.312934 EDT | AveragePolicyStd             1
2017-06-05 23:08:05.313028 EDT | LossBefore                  -4.48227e-08
2017-06-05 23:08:05.313122 EDT | LossAfter                   -0.00482925
2017-06-05 23:08:05.313217 EDT | MeanKLBefore                 0
2017-06-05 23:08:05.313312 EDT | MeanKL                       0.00782341
2017-06-05 23:08:05.313406 EDT | dLoss                        0.0048292
2017-06-05 23:08:05.313501 EDT | Time                        38.7243
2017-06-05 23:08:05.313594 EDT | ItrTime                     38.7243
2017-06-05 23:08:05.313688 EDT | -----------------------  ---------------
2017-06-05 23:08:05.313891 EDT | itr #1 | Obtaining samples...
2017-06-05 23:08:05.314001 EDT | itr #1 | Obtaining samples for iteration 1...
2017-06-05 23:08:44.203479 EDT | itr #1 | Processing samples...
2017-06-05 23:08:44.204462 EDT | itr #1 | fitting baseline...
2017-06-05 23:08:44.205031 EDT | itr #1 | fitted
2017-06-05 23:08:44.205352 EDT | itr #1 | Logging diagnostics...
2017-06-05 23:08:44.205635 EDT | itr #1 | Optimizing policy...
2017-06-05 23:08:44.205851 EDT | itr #1 | Computing loss before
2017-06-05 23:08:44.207633 EDT | itr #1 | Computing KL before
2017-06-05 23:08:44.209264 EDT | itr #1 | Optimizing
2017-06-05 23:08:44.209991 EDT | itr #1 | Start CG optimization: #parameters: 6879, #inputs: 1000, #subsample_inputs: 1000
2017-06-05 23:08:44.210158 EDT | itr #1 | computing loss before
2017-06-05 23:08:44.211937 EDT | itr #1 | performing update
2017-06-05 23:08:44.212108 EDT | itr #1 | computing gradient
2017-06-05 23:08:44.215327 EDT | itr #1 | gradient computed
2017-06-05 23:08:44.215516 EDT | itr #1 | computing descent direction
2017-06-05 23:08:44.332283 EDT | itr #1 | descent direction computed
2017-06-05 23:08:44.334926 EDT | itr #1 | backtrack iters: 0
2017-06-05 23:08:44.335090 EDT | itr #1 | computing loss after
2017-06-05 23:08:44.335198 EDT | itr #1 | optimization finished
2017-06-05 23:08:44.335308 EDT | itr #1 | Computing KL after
2017-06-05 23:08:44.336770 EDT | itr #1 | Computing loss after
2017-06-05 23:08:44.338342 EDT | itr #1 | Saving snapshot...
2017-06-05 23:08:44.338501 EDT | itr #1 | Saved
2017-06-05 23:08:44.339230 EDT | -----------------------  ---------------
2017-06-05 23:08:44.339353 EDT | PolicyExecTime               0.599592
2017-06-05 23:08:44.339460 EDT | EnvExecTime                 38.249
2017-06-05 23:08:44.339562 EDT | ProcessExecTime              0.0262191
2017-06-05 23:08:44.339662 EDT | Iteration                    1
2017-06-05 23:08:44.339762 EDT | AverageDiscountedReturn    -99.9957
2017-06-05 23:08:44.339862 EDT | AverageReturn            -1000
2017-06-05 23:08:44.339961 EDT | ExplainedVariance           -0.409621
2017-06-05 23:08:44.340061 EDT | NumTrajs                     1
2017-06-05 23:08:44.340160 EDT | Entropy                      2.81864
2017-06-05 23:08:44.340259 EDT | Perplexity                  16.7541
2017-06-05 23:08:44.340358 EDT | StdReturn                    0
2017-06-05 23:08:44.340457 EDT | MaxReturn                -1000
2017-06-05 23:08:44.340556 EDT | MinReturn                -1000
2017-06-05 23:08:44.340655 EDT | AveragePolicyStd             0.990564
2017-06-05 23:08:44.340754 EDT | LossBefore                  -5.57899e-08
2017-06-05 23:08:44.340853 EDT | LossAfter                   -0.00265702
2017-06-05 23:08:44.340951 EDT | MeanKLBefore                 0
2017-06-05 23:08:44.341050 EDT | MeanKL                       0.00197912
2017-06-05 23:08:44.341148 EDT | dLoss                        0.00265697
2017-06-05 23:08:44.341247 EDT | Time                        77.7575
